run_id,track,task,condition,run_num,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_input_tokens,effective_input_tokens,num_turns,num_iterations,duration_ms,duration_api_ms,cost_usd,model,stop_reason,result_length,session_id,is_error,tool_calls,total_tool_calls,used_agent,wall_clock_sec,file,level,num_chunks,ordering,chunks_present
pr-security-review_baseline_008,B,pr-security-review,baseline,8,3,696,0,17092,17095,1712.2,1,1,12360,13683,0.016057599999999998,claude-sonnet-4-6,end_turn,2196,5ec5c1c8-005c-4d6c-9229-69d2a2578843,False,{},0,False,14.33,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_baseline_008.json,,,,
pr-security-review_baseline_009,B,pr-security-review,baseline,9,3,616,0,17092,17095,1712.2,1,1,10694,11985,0.0148626,claude-sonnet-4-6,end_turn,1826,185c0fec-d911-4e2b-83c8-94f225ac88f0,False,{},0,False,12.34,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_baseline_009.json,,,,
pr-security-review_baseline_010,B,pr-security-review,baseline,10,3,514,0,17092,17095,1712.2,1,1,9511,10705,0.0133276,claude-sonnet-4-6,end_turn,1662,5f11d147-0ce6-46a7-9e44-c1c8346ea120,False,{},0,False,11.2,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_baseline_010.json,,,,
pr-security-review_baseline_011,B,pr-security-review,baseline,11,3,488,0,17092,17095,1712.2,1,1,9747,11304,0.0129376,claude-sonnet-4-6,end_turn,1515,603d61f2-79bd-4970-96af-3dcd485c64cf,False,{},0,False,11.3,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_baseline_011.json,,,,
pr-security-review_baseline_012,B,pr-security-review,baseline,12,3,679,0,17092,17095,1712.2,1,1,13041,14582,0.0158026,claude-sonnet-4-6,end_turn,2010,9f3e8b9d-ae9f-449c-8763-9523565d0492,False,{},0,False,15.09,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_baseline_012.json,,,,
pr-security-review_baseline_013,B,pr-security-review,baseline,13,3,560,0,17092,17095,1712.2,1,1,9269,10559,0.0140176,claude-sonnet-4-6,end_turn,1668,016a79f2-332c-469d-b216-094842839de2,False,{},0,False,10.87,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_baseline_013.json,,,,
pr-security-review_baseline_014,B,pr-security-review,baseline,14,3,528,0,17092,17095,1712.2,1,1,9680,15729,0.0135376,claude-sonnet-4-6,end_turn,1597,2fa798ea-39e2-4de6-ab87-07984d78920c,False,{},0,False,11.46,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_baseline_014.json,,,,
pr-security-review_baseline_015,B,pr-security-review,baseline,15,3,619,0,17092,17095,1712.2,1,1,10958,12353,0.0149026,claude-sonnet-4-6,end_turn,1844,734cb01b-e913-4468-9823-8a8cc07cbb9c,False,{},0,False,12.69,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_baseline_015.json,,,,
pr-security-review_caveman_001,B,pr-security-review,caveman,1,3,480,6438,11636,18077,9214.1,1,1,10357,10306,0.0348423,claude-sonnet-4-6,end_turn,1389,a3dcb9d2-dbac-4f74-8f94-753e5ac08672,False,{},0,False,12.27,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_001.json,,,,
pr-security-review_caveman_002,B,pr-security-review,caveman,2,3,565,6438,11636,18077,9214.1,1,1,9446,9397,0.036117300000000005,claude-sonnet-4-6,end_turn,1675,78fa30ca-3137-490e-af0f-d19eaf483b82,False,{},0,False,11.05,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_002.json,,,,
pr-security-review_caveman_003,B,pr-security-review,caveman,3,16,6853,66106,426375,492497,125286.0,11,1,241138,237929,0.8888125499999997,claude-sonnet-4-6,end_turn,2079,dd5f6464-b81b-4d26-b987-f418385e7729,False,{},0,False,242.6,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_003.json,,,,
pr-security-review_caveman_004,B,pr-security-review,caveman,4,3,384,6438,11636,18077,9214.1,1,1,6834,6781,0.0334023,claude-sonnet-4-6,end_turn,1117,af878225-1074-4740-995c-6c6209a8c0cd,False,{},0,False,8.38,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_004.json,,,,
pr-security-review_caveman_005,B,pr-security-review,caveman,5,6,957,17214,23272,40492,23850.7,3,1,20374,19806,0.0859071,claude-sonnet-4-6,end_turn,1266,f7c60537-4477-4337-b9f3-4f441ffe506b,False,{},0,False,21.81,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_005.json,,,,
pr-security-review_caveman_006,B,pr-security-review,caveman,6,3,444,6445,11636,18084,9222.85,1,1,7811,7753,0.03432855,claude-sonnet-4-6,end_turn,1292,0e96502e-f9d9-402c-b6d2-9272f4d77c6c,False,{},0,False,9.53,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_006.json,,,,
pr-security-review_caveman_007,B,pr-security-review,caveman,7,3,390,6445,11636,18084,9222.85,1,1,7313,7258,0.03351855,claude-sonnet-4-6,end_turn,1141,9522d879-cc55-479b-b425-0343770f2c0c,False,{},0,False,8.88,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_007.json,,,,
pr-security-review_caveman_008,B,pr-security-review,caveman,8,3,381,6445,11636,18084,9222.85,1,1,8532,8479,0.03338355,claude-sonnet-4-6,end_turn,1168,2ed5ed6e-3cc2-4795-8022-3357afa9bd90,False,{},0,False,10.22,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_008.json,,,,
pr-security-review_caveman_009,B,pr-security-review,caveman,9,3,379,6445,11636,18084,9222.85,1,1,7124,7068,0.033353549999999996,claude-sonnet-4-6,end_turn,1159,ab36003b-2a7d-40fc-a8b5-7835e4581039,False,{},0,False,8.68,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_009.json,,,,
pr-security-review_caveman_010,B,pr-security-review,caveman,10,3,304,6445,11636,18084,9222.85,1,1,6657,6604,0.03222855,claude-sonnet-4-6,end_turn,897,f5a30312-2158-433d-a1ac-27880e1c46a0,False,{},0,False,8.25,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_010.json,,,,
pr-security-review_caveman_011,B,pr-security-review,caveman,11,3,517,6445,11636,18084,9222.85,1,1,9956,9903,0.03542355,claude-sonnet-4-6,end_turn,1506,e6220598-0fd9-48ca-9643-108c8464e149,False,{},0,False,11.64,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_011.json,,,,
pr-security-review_caveman_012,B,pr-security-review,caveman,12,3,494,0,18081,18084,1811.1000000000001,1,1,9105,9050,0.0128433,claude-sonnet-4-6,end_turn,1452,94f833ff-d70e-44ed-9e69-9a2488abc609,False,{},0,False,10.76,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_012.json,,,,
pr-security-review_caveman_013,B,pr-security-review,caveman,13,3,412,6445,11636,18084,9222.85,1,1,8600,8539,0.03384855,claude-sonnet-4-6,end_turn,1186,fefcc7c2-bc5d-43e6-a542-b6dbadc664c0,False,{},0,False,10.36,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_013.json,,,,
pr-security-review_caveman_014,B,pr-security-review,caveman,14,3,335,6445,11636,18084,9222.85,1,1,7025,6973,0.03269355,claude-sonnet-4-6,end_turn,1060,00f8cdd6-a355-44c3-b157-b6b578d093fa,False,{},0,False,8.65,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_014.json,,,,
pr-security-review_caveman_015,B,pr-security-review,caveman,15,3,260,6445,11636,18084,9222.85,1,1,6983,6925,0.03156855,claude-sonnet-4-6,end_turn,790,c104e3df-accc-4184-a2e6-0adbe38410a7,False,{},0,False,8.99,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/pr-security-review_caveman_015.json,,,,
race-condition-debug_baseline_001,B,race-condition-debug,baseline,1,3,524,5412,11636,17051,7931.6,1,1,9237,10328,0.0321038,claude-sonnet-4-6,end_turn,1637,ef8afdcd-f3ae-4090-af29-a87f625c2c6d,False,{},0,False,10.85,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_001.json,,,,
race-condition-debug_baseline_002,B,race-condition-debug,baseline,2,3,758,0,17048,17051,1707.8000000000002,1,1,14699,16020,0.0169424,claude-sonnet-4-6,end_turn,2197,0ab5b9ab-2958-4bc3-8557-8bd5920c7dcd,False,{},0,False,16.3,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_002.json,,,,
race-condition-debug_baseline_003,B,race-condition-debug,baseline,3,3,528,0,17048,17051,1707.8000000000002,1,1,9561,11014,0.0134924,claude-sonnet-4-6,end_turn,1375,11a38747-2124-42dd-bef0-224a95cfd138,False,{},0,False,11.32,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_003.json,,,,
race-condition-debug_baseline_004,B,race-condition-debug,baseline,4,3,669,0,17048,17051,1707.8000000000002,1,1,11247,12384,0.0155974,claude-sonnet-4-6,end_turn,1560,72b93bb7-2fc4-4d49-b223-089adc770557,False,{},0,False,12.81,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_004.json,,,,
race-condition-debug_baseline_005,B,race-condition-debug,baseline,5,3,580,0,17048,17051,1707.8000000000002,1,1,10823,11844,0.0142674,claude-sonnet-4-6,end_turn,1553,79ed2d48-febe-414a-b641-8f488db47663,False,{},0,False,12.55,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_005.json,,,,
race-condition-debug_baseline_006,B,race-condition-debug,baseline,6,3,563,5419,11636,17058,7940.35,1,1,10376,12554,0.032705050000000006,claude-sonnet-4-6,end_turn,1503,2bfde730-e3ed-460a-9b4a-1bbe10f7dc44,False,{},0,False,12.01,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_006.json,,,,
race-condition-debug_baseline_007,B,race-condition-debug,baseline,7,3,662,0,17055,17058,1708.5,1,1,10751,16771,0.015504500000000003,claude-sonnet-4-6,end_turn,1860,c550e5fa-0913-4124-8502-bcc024c232a6,False,{},0,False,12.41,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_007.json,,,,
race-condition-debug_baseline_008,B,race-condition-debug,baseline,8,3,602,0,17055,17058,1708.5,1,1,10060,13123,0.014599500000000001,claude-sonnet-4-6,end_turn,1681,bf2e8248-da66-4708-9198-ce2145eb4c71,False,{},0,False,11.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_008.json,,,,
race-condition-debug_baseline_009,B,race-condition-debug,baseline,9,3,605,0,17055,17058,1708.5,1,1,10949,12098,0.014644500000000001,claude-sonnet-4-6,end_turn,1726,cd874de2-3a86-4982-93ee-c036e0a34a67,False,{},0,False,12.64,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_009.json,,,,
race-condition-debug_baseline_010,B,race-condition-debug,baseline,10,3,587,0,17055,17058,1708.5,1,1,10276,11796,0.014374499999999998,claude-sonnet-4-6,end_turn,1535,dc6aa658-ad7e-449e-a46a-52f2482668e7,False,{},0,False,12.14,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_010.json,,,,
race-condition-debug_baseline_011,B,race-condition-debug,baseline,11,3,582,0,17055,17058,1708.5,1,1,14682,15903,0.014304500000000003,claude-sonnet-4-6,end_turn,1515,4ef08aa6-15fb-4402-bde4-461809fcac7f,False,{},0,False,16.25,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_011.json,,,,
race-condition-debug_baseline_012,B,race-condition-debug,baseline,12,3,630,0,17055,17058,1708.5,1,1,12598,13574,0.015019500000000002,claude-sonnet-4-6,end_turn,1465,76b7f524-5140-4ec9-b89a-8433b9c0df54,False,{},0,False,14.25,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_012.json,,,,
race-condition-debug_baseline_013,B,race-condition-debug,baseline,13,3,573,0,17055,17058,1708.5,1,1,11270,13683,0.0141695,claude-sonnet-4-6,end_turn,1542,ade441d6-ed81-4db4-b22d-6d0f2e9783d9,False,{},0,False,12.9,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_013.json,,,,
race-condition-debug_baseline_014,B,race-condition-debug,baseline,14,3,659,0,17055,17058,1708.5,1,1,12945,14292,0.0154545,claude-sonnet-4-6,end_turn,1750,c8fac936-9d6c-4a36-8d16-5dc0bf87ecd7,False,{},0,False,14.64,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_014.json,,,,
race-condition-debug_baseline_015,B,race-condition-debug,baseline,15,3,575,0,17055,17058,1708.5,1,1,9915,10862,0.014199500000000002,claude-sonnet-4-6,end_turn,1511,15ceaefa-d8e5-455b-b8ec-8ac327cbb210,False,{},0,False,11.55,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_baseline_015.json,,,,
race-condition-debug_caveman_001,B,race-condition-debug,caveman,1,3,176,6401,11636,18040,9167.85,1,1,4863,4808,0.030143549999999998,claude-sonnet-4-6,end_turn,605,59346a5c-92b2-416b-871a-367208b3c477,False,{},0,False,6.46,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_001.json,,,,
race-condition-debug_caveman_002,B,race-condition-debug,caveman,2,3,393,6401,11636,18040,9167.85,1,1,7860,7809,0.03339855,claude-sonnet-4-6,end_turn,1228,3dfd6663-12e3-42de-b77e-556f8edcc739,False,{},0,False,9.59,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_002.json,,,,
race-condition-debug_caveman_003,B,race-condition-debug,caveman,3,3,363,6401,11636,18040,9167.85,1,1,10120,10058,0.03294855,claude-sonnet-4-6,end_turn,1279,53d5b35c-a96d-4cbb-91a2-b7168df02c99,False,{},0,False,11.72,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_003.json,,,,
race-condition-debug_caveman_004,B,race-condition-debug,caveman,4,3,462,6401,11636,18040,9167.85,1,1,8687,8631,0.03443355,claude-sonnet-4-6,end_turn,1332,ee8b83ad-79e7-4798-9edd-6109f6bfb3ca,False,{},0,False,10.44,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_004.json,,,,
race-condition-debug_caveman_005,B,race-condition-debug,caveman,5,3,467,6401,11636,18040,9167.85,1,1,9217,9167,0.03450855,claude-sonnet-4-6,end_turn,1452,d7f522bd-2928-4c34-a212-da6b1c2769c1,False,{},0,False,11.03,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_005.json,,,,
race-condition-debug_caveman_006,B,race-condition-debug,caveman,6,3,331,6408,11636,18047,9176.6,1,1,6691,6632,0.032494800000000004,claude-sonnet-4-6,end_turn,953,04bd5bfd-9a7b-4fed-8c8f-93696b7f8ef1,False,{},0,False,8.33,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_006.json,,,,
race-condition-debug_caveman_007,B,race-condition-debug,caveman,7,3,352,6408,11636,18047,9176.6,1,1,9132,9051,0.0328098,claude-sonnet-4-6,end_turn,1228,6b9d0667-e8ce-425e-a9fa-0f6f903b5522,False,{},0,False,10.77,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_007.json,,,,
race-condition-debug_caveman_008,B,race-condition-debug,caveman,8,3,463,6408,11636,18047,9176.6,1,1,12552,12489,0.0344748,claude-sonnet-4-6,end_turn,1426,1e02475f-a081-4d41-a3f9-f986f43289b1,False,{},0,False,14.14,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_008.json,,,,
race-condition-debug_caveman_009,B,race-condition-debug,caveman,9,3,439,6408,11636,18047,9176.6,1,1,8099,8047,0.0341148,claude-sonnet-4-6,end_turn,1315,d33b066a-76fe-4dd5-9b4b-c53370e588ee,False,{},0,False,9.66,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_009.json,,,,
race-condition-debug_caveman_010,B,race-condition-debug,caveman,10,3,394,6408,11636,18047,9176.6,1,1,8481,8423,0.0334398,claude-sonnet-4-6,end_turn,1149,b7af58ee-bbad-4fe1-aea9-041274694b6c,False,{},0,False,10.11,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_010.json,,,,
race-condition-debug_caveman_011,B,race-condition-debug,caveman,11,3,327,6408,11636,18047,9176.6,1,1,7054,6996,0.0324348,claude-sonnet-4-6,end_turn,983,2aca7dee-9dfd-4dad-8509-ad1175be7074,False,{},0,False,8.65,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_011.json,,,,
race-condition-debug_caveman_012,B,race-condition-debug,caveman,12,3,468,6408,11636,18047,9176.6,1,1,8202,8141,0.0345498,claude-sonnet-4-6,end_turn,1376,e14b045f-0e1a-4381-8095-7ad7b69e0dd1,False,{},0,False,9.83,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_012.json,,,,
race-condition-debug_caveman_013,B,race-condition-debug,caveman,13,3,508,0,18044,18047,1807.4,1,1,9866,9807,0.0130422,claude-sonnet-4-6,end_turn,1634,1d173dad-bc3a-437c-a9ce-e953033a5881,False,{},0,False,11.68,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_013.json,,,,
race-condition-debug_caveman_014,B,race-condition-debug,caveman,14,3,333,6408,11636,18047,9176.6,1,1,6816,6753,0.0325248,claude-sonnet-4-6,end_turn,963,e287a6c3-b993-4d91-99cd-a3ee9d0d1dfd,False,{},0,False,8.5,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_014.json,,,,
race-condition-debug_caveman_015,B,race-condition-debug,caveman,15,3,442,6408,11636,18047,9176.6,1,1,8668,8609,0.034159800000000004,claude-sonnet-4-6,end_turn,1307,80e25e42-c6e9-4b40-9560-5bc1b95ea2f1,False,{},0,False,10.25,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/race-condition-debug_caveman_015.json,,,,
react-rerender_baseline_001,B,react-rerender,baseline,1,3,414,5410,11636,17049,7929.1,1,1,9093,10136,0.0304393,claude-sonnet-4-6,end_turn,1345,d4d62de0-2400-450d-a00c-a16eae99dc0f,False,{},0,False,13.58,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/react-rerender_baseline_001.json,,,,
react-rerender_baseline_002,B,react-rerender,baseline,2,3,551,5410,11636,17049,7929.1,1,1,11892,12854,0.0324943,claude-sonnet-4-6,end_turn,1880,4cd679bc-1607-4e67-9623-7b60f01e28fc,False,{},0,False,16.26,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/react-rerender_baseline_002.json,,,,
react-rerender_baseline_003,B,react-rerender,baseline,3,3,452,5410,11636,17049,7929.1,1,1,8026,9293,0.0310193,claude-sonnet-4-6,end_turn,1309,9b1feef8-71ee-4ae4-9f81-dcbed9734522,False,{},0,False,12.52,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/react-rerender_baseline_003.json,,,,
react-rerender_baseline_004,B,react-rerender,baseline,4,3,551,5410,11636,17049,7929.1,1,1,10311,11190,0.0325043,claude-sonnet-4-6,end_turn,1781,877ecf16-be04-4cea-bf97-1fa9adbb8c80,False,{},0,False,14.71,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/react-rerender_baseline_004.json,,,,
react-rerender_baseline_005,B,react-rerender,baseline,5,3,449,5410,11636,17049,7929.1,1,1,10292,11422,0.030964300000000004,claude-sonnet-4-6,end_turn,1447,795ab452-fe1e-4e74-a3e1-085348066f9f,False,{},0,False,14.62,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/react-rerender_baseline_005.json,,,,
react-rerender_baseline_006,B,react-rerender,baseline,6,3,440,5417,11636,17056,7937.85,1,1,9355,10509,0.030870549999999997,claude-sonnet-4-6,end_turn,1348,8706a0a1-267c-4364-85ff-cc019f2e1281,False,{},0,False,12.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/react-rerender_baseline_006.json,,,,
react-rerender_baseline_007,B,react-rerender,baseline,7,3,515,5417,11636,17056,7937.85,1,1,9465,11287,0.031980549999999996,claude-sonnet-4-6,end_turn,1642,8bfac94d-948b-49e3-b7c7-01b8f9d4d7ec,False,{},0,False,12.71,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/react-rerender_baseline_007.json,,,,
react-rerender_baseline_008,B,react-rerender,baseline,8,3,526,5417,11636,17056,7937.85,1,1,10903,11920,0.03215055,claude-sonnet-4-6,end_turn,1460,08b0eb7c-829d-46f1-9dc7-d37e11054e1a,False,{},0,False,14.2,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/react-rerender_baseline_008.json,,,,
